gml_id,ust_katego,alt_katego,ad,geojson
bursa_dinitesis.571,DİNİ TESİSLER,CAMİ,EMEK ADNAN MENDERES CAMİ,"{""type"":""Point"",""coordinates"":[28.962530885,40.25760307]}"
bursa_dinitesis.572,DİNİ TESİSLER,CAMİ,EMEK BİRLİK CAMİ,"{""type"":""Point"",""coordinates"":[28.963384408,40.262683558]}"
bursa_dinitesis.573,DİNİ TESİSLER,CAMİ,EMEK HACI ZAHİDE CAMİ,"{""type"":""Point"",""coordinates"":[28.954935347,40.257001712]}"
bursa_dinitesis.574,DİNİ TESİSLER,CAMİ,EMEK MRK. CAMİ,"{""type"":""Point"",""coordinates"":[28.956286566,40.25560779]}"
bursa_dinitesis.575,DİNİ TESİSLER,CAMİ,EMEK ZEYTİNLİK CAMİ,"{""type"":""Point"",""coordinates"":[28.960890577,40.265964589]}"
bursa_dinitesis.576,DİNİ TESİSLER,CAMİ,ERTUĞRUL CAMİ,"{""type"":""Point"",""coordinates"":[29.063301325,40.186745759]}"
bursa_dinitesis.577,DİNİ TESİSLER,CAMİ,ESER CAMİ,"{""type"":""Point"",""coordinates"":[29.039598312,40.210141762]}"
bursa_dinitesis.578,DİNİ TESİSLER,CAMİ,FATİH MH. KOCAMEŞE CAMİ,"{""type"":""Point"",""coordinates"":[29.056722569,40.216728514]}"
bursa_dinitesis.579,DİNİ TESİSLER,CAMİ,FATİH MH. SEREZ CAMİ,"{""type"":""Point"",""coordinates"":[29.058981899,40.215812117]}"
bursa_dinitesis.580,DİNİ TESİSLER,CAMİ,GARAJLAR CAMİ,"{""type"":""Point"",""coordinates"":[29.059627973,40.197778368]}"
bursa_dinitesis.581,DİNİ TESİSLER,CAMİ,GARİPLER CAMİ (KÜÇÜKBALIKLI),"{""type"":""Point"",""coordinates"":[29.065966344,40.214917123]}"
bursa_dinitesis.582,DİNİ TESİSLER,CAMİ,GAZİLER CAMİ,"{""type"":""Point"",""coordinates"":[28.957668519,40.266127283]}"
bursa_dinitesis.583,DİNİ TESİSLER,CAMİ,GÖKÇEVİRAN MH.CAMİ (GÖKÇEÖREN),"{""type"":""Point"",""coordinates"":[28.989921124,40.147793013]}"
bursa_dinitesis.584,DİNİ TESİSLER,CAMİ,GÜNDOĞDU MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.031152726,40.333414168]}"
bursa_dinitesis.585,DİNİ TESİSLER,CAMİ,GÜNEŞTEPE CAMİ,"{""type"":""Point"",""coordinates"":[29.005750129,40.251590873]}"
bursa_dinitesis.586,DİNİ TESİSLER,CAMİ,GÜNEŞTEPE MH.MİRAÇ CAMİ,"{""type"":""Point"",""coordinates"":[29.004296741,40.257710056]}"
bursa_dinitesis.587,DİNİ TESİSLER,CAMİ,HACI HALİT CAMİ,"{""type"":""Point"",""coordinates"":[29.059440048,40.205733921]}"
bursa_dinitesis.588,DİNİ TESİSLER,CAMİ,HACI HİDAYET CAMİ,"{""type"":""Point"",""coordinates"":[29.049539989,40.204722784]}"
bursa_dinitesis.589,DİNİ TESİSLER,CAMİ,PAŞAYAYLA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.380241313,40.325611042]}"
bursa_dinitesis.590,DİNİ TESİSLER,CAMİ,REŞADİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.583298518,40.343215503]}"
bursa_dinitesis.591,DİNİ TESİSLER,CAMİ,SELİMİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.489196745,40.299485394]}"
bursa_dinitesis.592,DİNİ TESİSLER,CAMİ,SUBAŞI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.649215884,40.229481154]}"
bursa_dinitesis.593,DİNİ TESİSLER,CAMİ,ŞEMAKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.649171496,40.262876795]}"
bursa_dinitesis.594,DİNİ TESİSLER,CAMİ,TERZİLER MH.YEŞİLHOCA CAMİ,"{""type"":""Point"",""coordinates"":[29.796535216,40.310193754]}"
bursa_dinitesis.595,DİNİ TESİSLER,CAMİ,TERZİLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.797840345,40.311677841]}"
bursa_dinitesis.596,DİNİ TESİSLER,CAMİ,ULUCAMİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.651657404,40.262092609]}"
bursa_dinitesis.597,DİNİ TESİSLER,CAMİ,YARHİSAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.731573507,40.182641365]}"
bursa_dinitesis.599,DİNİ TESİSLER,CAMİ,KIZILHİSAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.7254008,40.355539066]}"
bursa_dinitesis.600,DİNİ TESİSLER,CAMİ,KIZILKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.766358088,40.353315855]}"
bursa_dinitesis.601,DİNİ TESİSLER,CAMİ,KİRAZLIYAYLA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.601567219,40.351399034]}"
bursa_dinitesis.602,DİNİ TESİSLER,CAMİ,KOZDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.633055964,40.318672696]}"
bursa_dinitesis.603,DİNİ TESİSLER,CAMİ,MAHMUDİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.697522398,40.219067243]}"
bursa_dinitesis.604,DİNİ TESİSLER,CAMİ,MARMARACIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.442387906,40.241891889]}"
bursa_dinitesis.605,DİNİ TESİSLER,CAMİ,MECİDİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.705937036,40.353754444]}"
bursa_dinitesis.606,DİNİ TESİSLER,CAMİ,MENTEŞE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.526088491,40.282312534]}"
bursa_dinitesis.607,DİNİ TESİSLER,CAMİ,OSMANGAZİ CAMİ,"{""type"":""Point"",""coordinates"":[29.6396895,40.268408499]}"
bursa_dinitesis.608,DİNİ TESİSLER,CAMİ,OSMANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.62254055,40.172016605]}"
bursa_dinitesis.609,DİNİ TESİSLER,CAMİ,OVAAKÇA CAMİ,"{""type"":""Point"",""coordinates"":[29.059449298,40.300068871]}"
bursa_dinitesis.610,DİNİ TESİSLER,CAMİ,OVAAKÇA ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.058070072,40.299473908]}"
bursa_dinitesis.611,DİNİ TESİSLER,CAMİ,OVAAKÇA SANTRAL MH. HZ. EBUBEKİR CAMİ,"{""type"":""Point"",""coordinates"":[29.065671157,40.297127054]}"
bursa_dinitesis.612,DİNİ TESİSLER,CAMİ,ÖZKUL CAMİ,"{""type"":""Point"",""coordinates"":[28.992394419,40.243762837]}"
bursa_dinitesis.613,DİNİ TESİSLER,CAMİ,PANAYIR MH. BÜYÜK ÇEVRE CAMİ,"{""type"":""Point"",""coordinates"":[29.072548784,40.244986869]}"
bursa_dinitesis.614,DİNİ TESİSLER,CAMİ,PANAYIR MH. EVLİYA ÇELEBİ CAMİ,"{""type"":""Point"",""coordinates"":[29.060250641,40.251349872]}"
bursa_dinitesis.615,DİNİ TESİSLER,CAMİ,PANAYIR MH. KÖPRÜBAŞI CAMİ,"{""type"":""Point"",""coordinates"":[29.058709691,40.238169362]}"
bursa_dinitesis.616,DİNİ TESİSLER,CAMİ,PANAYIR MH. MERKEZ CAMİ,"{""type"":""Point"",""coordinates"":[29.066692504,40.245330753]}"
bursa_dinitesis.617,DİNİ TESİSLER,CAMİ,PEKMEZCİ CAMİ,"{""type"":""Point"",""coordinates"":[28.955883166,40.270988925]}"
bursa_dinitesis.618,DİNİ TESİSLER,CAMİ,RUSÇUK CAMİ,"{""type"":""Point"",""coordinates"":[29.055637795,40.191078172]}"
bursa_dinitesis.619,DİNİ TESİSLER,CAMİ,SAKARYA CAMİ,"{""type"":""Point"",""coordinates"":[29.066382356,40.194289404]}"
bursa_dinitesis.620,DİNİ TESİSLER,CAMİ,SATIFAKİH CAMİ,"{""type"":""Point"",""coordinates"":[29.054712076,40.185619001]}"
bursa_dinitesis.621,DİNİ TESİSLER,CAMİ,SEÇ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.196748833,40.325056213]}"
bursa_dinitesis.622,DİNİ TESİSLER,CAMİ,SEFERİIŞIKLAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.083574523,40.00621083]}"
bursa_dinitesis.623,DİNİ TESİSLER,CAMİ,SEYDİNASIR CAMİ,"{""type"":""Point"",""coordinates"":[29.051803476,40.180813845]}"
bursa_dinitesis.624,DİNİ TESİSLER,CAMİ,SEYİT MUHAMMED CAMİ,"{""type"":""Point"",""coordinates"":[28.970921977,40.261611451]}"
bursa_dinitesis.625,DİNİ TESİSLER,CAMİ,SIRAMEŞELER ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.032118576,40.206573211]}"
bursa_dinitesis.626,DİNİ TESİSLER,CAMİ,SİMKEŞ CAMİ,"{""type"":""Point"",""coordinates"":[29.066338277,40.184916132]}"
bursa_dinitesis.627,DİNİ TESİSLER,CAMİ,SOĞANLI MH. OTO MRK.CAMİ,"{""type"":""Point"",""coordinates"":[29.058280701,40.223527391]}"
bursa_dinitesis.628,DİNİ TESİSLER,CAMİ,SOĞANLI YENİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.046504666,40.208565775]}"
bursa_dinitesis.629,DİNİ TESİSLER,CAMİ,SOĞUKKUYU CAMİ,"{""type"":""Point"",""coordinates"":[29.005555244,40.217400404]}"
bursa_dinitesis.630,DİNİ TESİSLER,CAMİ,SOĞUKPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.123788493,40.056719058]}"
bursa_dinitesis.631,DİNİ TESİSLER,CAMİ,SÜLEYMAN ÇELEBİ CAMİ,"{""type"":""Point"",""coordinates"":[29.024488431,40.207019273]}"
bursa_dinitesis.632,DİNİ TESİSLER,CAMİ,ŞAHABETTİNPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.057741248,40.189661335]}"
bursa_dinitesis.633,DİNİ TESİSLER,CAMİ,ŞEHREKÜSTÜ CAMİ,"{""type"":""Point"",""coordinates"":[29.061065114,40.18860768]}"
bursa_dinitesis.634,DİNİ TESİSLER,CAMİ,ŞEKERHOCA CAMİ,"{""type"":""Point"",""coordinates"":[29.062389756,40.183910426]}"
bursa_dinitesis.635,DİNİ TESİSLER,CAMİ,ŞERAFETTİNPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.068444473,40.185202937]}"
bursa_dinitesis.636,DİNİ TESİSLER,CAMİ,ŞEYHKONEVİ CAMİ,"{""type"":""Point"",""coordinates"":[29.057696899,40.179607854]}"
bursa_dinitesis.637,DİNİ TESİSLER,CAMİ,TAHTALI MESCİDİ,"{""type"":""Point"",""coordinates"":[29.052130111,40.185243419]}"
bursa_dinitesis.638,DİNİ TESİSLER,CAMİ,TAVUKÇU CAMİ,"{""type"":""Point"",""coordinates"":[29.061228488,40.187423775]}"
bursa_dinitesis.639,DİNİ TESİSLER,CAMİ,TUNA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.060430372,40.206289751]}"
bursa_dinitesis.640,DİNİ TESİSLER,CAMİ,TUZPAZARI CAMİ,"{""type"":""Point"",""coordinates"":[29.066095531,40.185958475]}"
bursa_dinitesis.641,DİNİ TESİSLER,CAMİ,UHUT CAMİ,"{""type"":""Point"",""coordinates"":[29.052695327,40.205366182]}"
bursa_dinitesis.642,DİNİ TESİSLER,CAMİ,ULU MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.064409237,40.195648083]}"
bursa_dinitesis.643,DİNİ TESİSLER,CAMİ,ULUFELİÇINAR CAMİ,"{""type"":""Point"",""coordinates"":[29.068911357,40.20017953]}"
bursa_dinitesis.644,DİNİ TESİSLER,CAMİ,ÜFTADE TEKKESİ CAMİ,"{""type"":""Point"",""coordinates"":[29.054915564,40.17892534]}"
bursa_dinitesis.645,DİNİ TESİSLER,CAMİ,ÜFTADE CAMİ,"{""type"":""Point"",""coordinates"":[29.058256611,40.183870898]}"
bursa_dinitesis.646,DİNİ TESİSLER,CAMİ,VELEDİ ENBİYA CAMİ,"{""type"":""Point"",""coordinates"":[29.062501002,40.187547743]}"
bursa_dinitesis.647,DİNİ TESİSLER,CAMİ,VELEDİ HABİP CAMİ,"{""type"":""Point"",""coordinates"":[29.062119647,40.180434287]}"
bursa_dinitesis.648,DİNİ TESİSLER,CAMİ,VELEDİ VEZİR CAMİ,"{""type"":""Point"",""coordinates"":[29.058762137,40.183018228]}"
bursa_dinitesis.649,DİNİ TESİSLER,CAMİ,VELİŞEMŞEDDİN CAMİ,"{""type"":""Point"",""coordinates"":[29.063512895,40.181144604]}"
bursa_dinitesis.650,DİNİ TESİSLER,CAMİ,VEYSEL KARANİ CAMİ (TAMEK YANI),"{""type"":""Point"",""coordinates"":[29.084087244,40.212896958]}"
bursa_dinitesis.651,DİNİ TESİSLER,CAMİ,AYŞE HATUN CAMİ,"{""type"":""Point"",""coordinates"":[29.048983152,40.1913072]}"
bursa_dinitesis.652,DİNİ TESİSLER,CAMİ,YAVUZ SULTAN SELİM CAMİ,"{""type"":""Point"",""coordinates"":[29.042323297,40.215315111]}"
bursa_dinitesis.653,DİNİ TESİSLER,CAMİ,YENİ BEZZAZ CAMİ,"{""type"":""Point"",""coordinates"":[29.064090272,40.187643397]}"
bursa_dinitesis.654,DİNİ TESİSLER,CAMİ,YENİCEABAT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.043864226,40.25879134]}"
bursa_dinitesis.655,DİNİ TESİSLER,CAMİ,YENİDOĞAN CAMİ,"{""type"":""Point"",""coordinates"":[29.075062173,40.201452494]}"
bursa_dinitesis.656,DİNİ TESİSLER,CAMİ,YEŞİLOVA ÇAĞDAŞ CAMİ,"{""type"":""Point"",""coordinates"":[29.063327356,40.20922513]}"
bursa_dinitesis.657,DİNİ TESİSLER,CAMİ,YEŞİLOVA ESKİ CAMİ,"{""type"":""Point"",""coordinates"":[29.066246182,40.210448427]}"
bursa_dinitesis.658,DİNİ TESİSLER,CAMİ,YEŞİLOVA PANCARLIK CAMİ,"{""type"":""Point"",""coordinates"":[29.067035231,40.207359123]}"
bursa_dinitesis.659,DİNİ TESİSLER,CAMİ,TATARLAR CAMİ,"{""type"":""Point"",""coordinates"":[29.076623142,40.185897647]}"
bursa_dinitesis.660,DİNİ TESİSLER,CAMİ,TEFERRÜÇ CAMİ,"{""type"":""Point"",""coordinates"":[29.081631154,40.171468101]}"
bursa_dinitesis.661,DİNİ TESİSLER,CAMİ,YOLÖREN MH.ALİPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.577075476,40.24993588]}"
bursa_dinitesis.662,DİNİ TESİSLER,CAMİ,YOLÖREN MH.CAMİ (MESCİT),"{""type"":""Point"",""coordinates"":[29.576542835,40.247593393]}"
bursa_dinitesis.663,DİNİ TESİSLER,CAMİ,ZÜHRE CAMİ,"{""type"":""Point"",""coordinates"":[29.654376436,40.266464078]}"
bursa_dinitesis.664,DİNİ TESİSLER,CAMİ,İLÇE MÜFTÜLÜĞÜ,"{""type"":""Point"",""coordinates"":[29.089280609,40.191086062]}"
bursa_dinitesis.665,DİNİ TESİSLER,CAMİ,75. MH. ALİ YAZICI CAMİ,"{""type"":""Point"",""coordinates"":[29.146921631,40.18412229]}"
bursa_dinitesis.666,DİNİ TESİSLER,CAMİ,AKÇAĞLAYAN MH. MUSAB BİN UMEYR CAMİ,"{""type"":""Point"",""coordinates"":[29.103952767,40.173918334]}"
bursa_dinitesis.667,DİNİ TESİSLER,CAMİ,ANADOLU CAMİ,"{""type"":""Point"",""coordinates"":[29.090028172,40.194785615]}"
bursa_dinitesis.668,DİNİ TESİSLER,CAMİ,ANADOLU MH. FETHİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.088039698,40.197695737]}"
bursa_dinitesis.669,DİNİ TESİSLER,CAMİ,ARABAYATAĞI MH. AKÇAY CAMİ,"{""type"":""Point"",""coordinates"":[29.12718238,40.201071012]}"
bursa_dinitesis.670,DİNİ TESİSLER,CAMİ,ARABAYATAĞI MH. ÇINARLI CAMİ,"{""type"":""Point"",""coordinates"":[29.130828873,40.196013451]}"
bursa_dinitesis.671,DİNİ TESİSLER,CAMİ,ARABAYATAĞI MH. MRK. CAMİ,"{""type"":""Point"",""coordinates"":[29.124783773,40.194842544]}"
bursa_dinitesis.672,DİNİ TESİSLER,CAMİ,ARABAYATAĞI YEŞİL KUBBELİ CAMİ,"{""type"":""Point"",""coordinates"":[29.120408979,40.195238905]}"
bursa_dinitesis.673,DİNİ TESİSLER,CAMİ,ASHAB-I KİRAM,"{""type"":""Point"",""coordinates"":[29.140772713,40.181810597]}"
bursa_dinitesis.674,DİNİ TESİSLER,CAMİ,AYDINLIKEVLER CAMİ,"{""type"":""Point"",""coordinates"":[29.125318707,40.191332477]}"
bursa_dinitesis.675,DİNİ TESİSLER,CAMİ,BABADAĞ CAMİ,"{""type"":""Point"",""coordinates"":[29.07653993,40.175810305]}"
bursa_dinitesis.676,DİNİ TESİSLER,CAMİ,BAĞLARALTI MH. BAĞLARALTI CAMİ,"{""type"":""Point"",""coordinates"":[29.134891608,40.185657555]}"
bursa_dinitesis.677,DİNİ TESİSLER,CAMİ,BEREKET CAMİ,"{""type"":""Point"",""coordinates"":[29.10047774,40.188143659]}"
bursa_dinitesis.678,DİNİ TESİSLER,CAMİ,BEYAZIT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.097848987,40.190864894]}"
bursa_dinitesis.679,DİNİ TESİSLER,CAMİ,BEYAZITPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.077347518,40.182693466]}"
bursa_dinitesis.680,DİNİ TESİSLER,CAMİ,BEYZADELER CAMİ,"{""type"":""Point"",""coordinates"":[29.103945014,40.184715155]}"
bursa_dinitesis.681,DİNİ TESİSLER,CAMİ,BURSA TAPU KADASTRO IV.BÖLGE MÜDÜRLÜĞÜ MESCİDİ,"{""type"":""Point"",""coordinates"":[29.098846576,40.191998822]}"
bursa_dinitesis.682,DİNİ TESİSLER,CAMİ,CEMİLE HATUN CAMİ,"{""type"":""Point"",""coordinates"":[29.094896559,40.215283733]}"
bursa_dinitesis.683,DİNİ TESİSLER,CAMİ,ÇINARÖNÜ MH. HACERÜLESVED CAMİ,"{""type"":""Point"",""coordinates"":[29.136670752,40.195744664]}"
bursa_dinitesis.684,DİNİ TESİSLER,CAMİ,DAVUDDEDE CAMİ,"{""type"":""Point"",""coordinates"":[29.083885004,40.191373118]}"
bursa_dinitesis.685,DİNİ TESİSLER,CAMİ,DAVUTKADI MH. YENİ CAMİ,"{""type"":""Point"",""coordinates"":[29.088960556,40.182906948]}"
bursa_dinitesis.686,DİNİ TESİSLER,CAMİ,DAVUTKADI MH. KARDEŞLER CAMİ,"{""type"":""Point"",""coordinates"":[29.088259771,40.184591061]}"
bursa_dinitesis.687,DİNİ TESİSLER,CAMİ,DERYA CAMİ,"{""type"":""Point"",""coordinates"":[29.100442866,40.179694657]}"
bursa_dinitesis.688,DİNİ TESİSLER,CAMİ,DEVRENGEÇ CAMİ,"{""type"":""Point"",""coordinates"":[29.077510259,40.172710996]}"
bursa_dinitesis.689,DİNİ TESİSLER,CAMİ,DİKENCİK CAMİ,"{""type"":""Point"",""coordinates"":[29.113428398,40.203820649]}"
bursa_dinitesis.690,DİNİ TESİSLER,CAMİ,DUAÇINAR CAMİ,"{""type"":""Point"",""coordinates"":[29.101198564,40.193778721]}"
bursa_dinitesis.691,DİNİ TESİSLER,CAMİ,DUAÇINAR MH. YAVUZ SELİM CAMİ,"{""type"":""Point"",""coordinates"":[29.111004315,40.196101232]}"
bursa_dinitesis.692,DİNİ TESİSLER,CAMİ,EHLİBEYT CAMİ,"{""type"":""Point"",""coordinates"":[29.12088697,40.187153355]}"
bursa_dinitesis.693,DİNİ TESİSLER,CAMİ,ERENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.111508936,40.198201637]}"
bursa_dinitesis.694,DİNİ TESİSLER,CAMİ,İLÇE MÜFTÜLÜĞÜ,"{""type"":""Point"",""coordinates"":[29.657240563,40.265255168]}"
bursa_dinitesis.695,DİNİ TESİSLER,CAMİ,AKBIYIK MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[29.663008856,40.141091195]}"
bursa_dinitesis.696,DİNİ TESİSLER,CAMİ,AKBIYIK MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[29.663510545,40.141441659]}"
bursa_dinitesis.697,DİNİ TESİSLER,CAMİ,AKÇAPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.577105299,40.169633909]}"
bursa_dinitesis.698,DİNİ TESİSLER,CAMİ,ALAYLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.681161157,40.305531906]}"
bursa_dinitesis.699,DİNİ TESİSLER,CAMİ,BALİBEY CAMİ,"{""type"":""Point"",""coordinates"":[29.65060196,40.263256404]}"
bursa_dinitesis.700,DİNİ TESİSLER,CAMİ,BARCIN MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[29.609925762,40.301647602]}"
bursa_dinitesis.701,DİNİ TESİSLER,CAMİ,BARCIN MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[29.607326705,40.306177528]}"
bursa_dinitesis.702,DİNİ TESİSLER,CAMİ,BEYPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.641292835,40.342594244]}"
bursa_dinitesis.703,DİNİ TESİSLER,CAMİ,CİHADİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.637324379,40.276054216]}"
bursa_dinitesis.704,DİNİ TESİSLER,CAMİ,ÇAYIRLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.556195784,40.181639636]}"
bursa_dinitesis.705,DİNİ TESİSLER,CAMİ,ÇAYIRLI MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[29.556538058,40.183719579]}"
bursa_dinitesis.706,DİNİ TESİSLER,CAMİ,ÇİÇEKÖZÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.691504017,40.165583184]}"
bursa_dinitesis.707,DİNİ TESİSLER,CAMİ,ÇİÇEKÖZÜ MH.KÖRAĞALAR CAMİ,"{""type"":""Point"",""coordinates"":[29.692156526,40.167602476]}"
bursa_dinitesis.708,DİNİ TESİSLER,CAMİ,DEMİRBOĞA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.581862102,40.309371649]}"
bursa_dinitesis.709,DİNİ TESİSLER,CAMİ,FETHİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.446026993,40.290652968]}"
bursa_dinitesis.710,DİNİ TESİSLER,CAMİ,GÖKÇESU MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[29.774538011,40.196588829]}"
bursa_dinitesis.711,DİNİ TESİSLER,CAMİ,GÖKÇESU MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[29.773419768,40.200344626]}"
bursa_dinitesis.712,DİNİ TESİSLER,CAMİ,GÜNECE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.739698168,40.212022865]}"
bursa_dinitesis.713,DİNİ TESİSLER,CAMİ,HACI HASAN CAMİ,"{""type"":""Point"",""coordinates"":[29.649625396,40.265130647]}"
bursa_dinitesis.714,DİNİ TESİSLER,CAMİ,HATUNİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.652892999,40.276319619]}"
bursa_dinitesis.715,DİNİ TESİSLER,CAMİ,KARAAMCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.722150767,40.179977177]}"
bursa_dinitesis.716,DİNİ TESİSLER,CAMİ,KARABAHADIR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.699567362,40.297171154]}"
bursa_dinitesis.717,DİNİ TESİSLER,CAMİ,KARACAAHMET MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.578782324,40.19029919]}"
bursa_dinitesis.718,DİNİ TESİSLER,CAMİ,KARAKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.57267825,40.28229481]}"
bursa_dinitesis.719,DİNİ TESİSLER,CAMİ,KAVAKLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.514449333,40.3213543]}"
bursa_dinitesis.720,DİNİ TESİSLER,CAMİ,ORMANKADI MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[28.454137149,40.148226213]}"
bursa_dinitesis.721,DİNİ TESİSLER,CAMİ,OSMANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.645285791,39.961869944]}"
bursa_dinitesis.722,DİNİ TESİSLER,CAMİ,OVAAZATLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.402628882,40.079369762]}"
bursa_dinitesis.723,DİNİ TESİSLER,CAMİ,PAŞALAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.303726766,39.97557669]}"
bursa_dinitesis.724,DİNİ TESİSLER,CAMİ,SANAYİ CAMİ,"{""type"":""Point"",""coordinates"":[28.383264165,40.034113907]}"
bursa_dinitesis.725,DİNİ TESİSLER,CAMİ,SARIMUSTAFALAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.568448711,39.773302868]}"
bursa_dinitesis.726,DİNİ TESİSLER,CAMİ,SELİMİYE CAMİ,"{""type"":""Point"",""coordinates"":[28.406657769,40.036401325]}"
bursa_dinitesis.727,DİNİ TESİSLER,CAMİ,SOĞUCAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.463166425,39.819138054]}"
bursa_dinitesis.728,DİNİ TESİSLER,CAMİ,SOĞUKPINAR MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[28.620531361,39.937173655]}"
bursa_dinitesis.729,DİNİ TESİSLER,CAMİ,SOĞUKPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.618906209,39.935777086]}"
bursa_dinitesis.730,DİNİ TESİSLER,CAMİ,SÖĞÜTALAN MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[28.572558441,40.063396271]}"
bursa_dinitesis.731,DİNİ TESİSLER,CAMİ,SÜNLÜK MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[28.367223104,39.948440483]}"
bursa_dinitesis.732,DİNİ TESİSLER,CAMİ,SÜNLÜK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.372830706,39.947915126]}"
bursa_dinitesis.733,DİNİ TESİSLER,CAMİ,ŞEVKETİYE CAMİ,"{""type"":""Point"",""coordinates"":[28.412912759,40.038457689]}"
bursa_dinitesis.734,DİNİ TESİSLER,CAMİ,TAŞKÖPRÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.215168553,40.003130538]}"
bursa_dinitesis.735,DİNİ TESİSLER,CAMİ,TAŞPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.57167434,40.083382349]}"
bursa_dinitesis.736,DİNİ TESİSLER,CAMİ,TATKAVAKLI MH.TOKİ CAMİ,"{""type"":""Point"",""coordinates"":[28.353584909,40.014899073]}"
bursa_dinitesis.737,DİNİ TESİSLER,CAMİ,TEPECİK MH.BAYIR CAMİ,"{""type"":""Point"",""coordinates"":[28.424880832,40.121176446]}"
bursa_dinitesis.738,DİNİ TESİSLER,CAMİ,UĞURLUPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.600214477,40.064403291]}"
bursa_dinitesis.739,DİNİ TESİSLER,CAMİ,ÜÇBEYLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.472333377,40.037053962]}"
bursa_dinitesis.740,DİNİ TESİSLER,CAMİ,YALINTAŞ MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[28.390614882,40.014684109]}"
